# Created on: Sun Feb 25 17:01:49 2018
# T	K	U	Etot	Pc	Pk	Ptot
0.998431	1.49765	1.28251	2.78015	1.04268	0.499215	1.5419
0.998751	1.49813	1.28462	2.78274	1.04458	0.499376	1.54395
0.999056	1.49858	1.28626	2.78484	1.04615	0.499528	1.54568
0.999345	1.49902	1.28745	2.78647	1.04743	0.499673	1.5471
0.999617	1.49942	1.28823	2.78766	1.04842	0.499808	1.54823
0.999869	1.4998	1.28861	2.78842	1.04915	0.499935	1.54908
1.0001	1.50015	1.28863	2.78878	1.04963	0.500051	1.54968
1.00031	1.50047	1.28832	2.78878	1.04989	0.500156	1.55004
1.0005	1.50075	1.2877	2.78845	1.04994	0.50025	1.55019
1.00066	1.50099	1.28683	2.78782	1.04981	0.50033	1.55014
1.0008	1.50119	1.28573	2.78693	1.04951	0.500398	1.54991
1.0009	1.50135	1.28445	2.78581	1.04908	0.500452	1.54954
1.00098	1.50148	1.28304	2.78451	1.04854	0.500492	1.54903
1.00104	1.50156	1.28151	2.78307	1.04789	0.500519	1.54841
1.00107	1.5016	1.27993	2.78153	1.04717	0.500534	1.5477
1.00107	1.50161	1.27832	2.77993	1.0464	0.500537	1.54693
1.00106	1.50159	1.27672	2.77831	1.04558	0.500531	1.54612
1.00103	1.50155	1.27514	2.77669	1.04475	0.500517	1.54527
1.00099	1.50149	1.27362	2.77511	1.04391	0.500496	1.54441
1.00094	1.50141	1.27217	2.77358	1.04308	0.500471	1.54355
1.00088	1.50133	1.2708	2.77213	1.04226	0.500442	1.5427
1.00082	1.50123	1.26952	2.77075	1.04146	0.500412	1.54187
1.00076	1.50114	1.26833	2.76947	1.0407	0.50038	1.54108
1.0007	1.50105	1.26723	2.76828	1.03998	0.500349	1.54033
1.00064	1.50095	1.26623	2.76719	1.0393	0.500318	1.53961
1.00058	1.50086	1.26533	2.76619	1.03866	0.500288	1.53895
1.00052	1.50078	1.26451	2.76528	1.03807	0.500259	1.53833
1.00046	1.50069	1.26377	2.76446	1.03753	0.50023	1.53776
1.0004	1.5006	1.26313	2.76373	1.03703	0.500201	1.53723
1.00035	1.50052	1.26257	2.76309	1.03658	0.500173	1.53676
1.00029	1.50044	1.26209	2.76253	1.03618	0.500146	1.53633
1.00024	1.50036	1.26169	2.76205	1.03582	0.50012	1.53594
1.00019	1.50029	1.26137	2.76165	1.0355	0.500096	1.5356
1.00015	1.50022	1.26111	2.76133	1.03522	0.500073	1.53529
1.00011	1.50016	1.26092	2.76108	1.03497	0.500053	1.53502
1.00007	1.50011	1.26079	2.7609	1.03475	0.500036	1.53478
1.00005	1.50007	1.2607	2.76077	1.03455	0.500023	1.53457
1.00003	1.50004	1.26065	2.76069	1.03437	0.500014	1.53438
1.00002	1.50003	1.26062	2.76064	1.0342	0.500009	1.53421
1.00001	1.50002	1.2606	2.76062	1.03404	0.500007	1.53405
1.00002	1.50003	1.26057	2.7606	1.03389	0.50001	1.5339
1.00003	1.50005	1.26053	2.76058	1.03373	0.500016	1.53375
1.00005	1.50007	1.26048	2.76055	1.03357	0.500024	1.53359
1.00007	1.5001	1.26039	2.76049	1.0334	0.500034	1.53343
1.00009	1.50014	1.26027	2.76041	1.03321	0.500046	1.53326
1.00011	1.50017	1.26011	2.76029	1.03301	0.500057	1.53307
1.00014	1.5002	1.25993	2.76013	1.0328	0.500068	1.53287
1.00016	1.50023	1.2597	2.75994	1.03257	0.500078	1.53265
1.00017	1.50026	1.25946	2.75972	1.03233	0.500086	1.53242
1.00018	1.50027	1.25919	2.75947	1.03208	0.500091	1.53217
1.00019	1.50028	1.25891	2.7592	1.03182	0.500094	1.53191
1.00019	1.50028	1.25863	2.75891	1.03154	0.500094	1.53164
1.00018	1.50028	1.25835	2.75863	1.03126	0.500092	1.53136
1.00018	1.50027	1.25808	2.75834	1.03097	0.500089	1.53106
1.00017	1.50026	1.25782	2.75807	1.03067	0.500086	1.53076
1.00017	1.50025	1.25756	2.75781	1.03036	0.500083	1.53044
1.00017	1.50025	1.25732	2.75757	1.03003	0.500083	1.53012
1.00017	1.50026	1.25706	2.75732	1.02969	0.500087	1.52978
1.00019	1.50029	1.25679	2.75708	1.02932	0.500096	1.52941
1.00022	1.50034	1.25648	2.75682	1.02891	0.500112	1.52903
1.00027	1.5004	1.25612	2.75652	1.02847	0.500135	1.52861
1.00033	1.5005	1.25567	2.75617	1.02798	0.500166	1.52814
1.00041	1.50061	1.25512	2.75573	1.02743	0.500204	1.52764
1.0005	1.50075	1.25444	2.75519	1.02682	0.50025	1.52707
1.0006	1.5009	1.25361	2.75451	1.02614	0.500301	1.52645
1.00071	1.50107	1.25262	2.75369	1.02539	0.500357	1.52575
1.00083	1.50124	1.25147	2.75271	1.02456	0.500415	1.52498
1.00095	1.50142	1.25014	2.75155	1.02366	0.500473	1.52413
1.00106	1.50159	1.24863	2.75022	1.02269	0.500528	1.52321
1.00116	1.50174	1.24697	2.74871	1.02164	0.50058	1.52222
1.00125	1.50188	1.24516	2.74703	1.02054	0.500625	1.52117
1.00133	1.50199	1.24322	2.74521	1.01939	0.500663	1.52005
1.00138	1.50207	1.24118	2.74326	1.0182	0.500691	1.51889
1.00142	1.50213	1.23908	2.74121	1.01699	0.500708	1.51769
1.00143	1.50214	1.23694	2.73909	1.01576	0.500715	1.51648
1.00142	1.50213	1.2348	2.73693	1.01455	0.50071	1.51526
1.00139	1.50208	1.23269	2.73477	1.01336	0.500693	1.51405
1.00133	1.502	1.23065	2.73264	1.0122	0.500666	1.51287
1.00126	1.50189	1.2287	2.73059	1.0111	0.500629	1.51173
1.00117	1.50175	1.22687	2.72863	1.01006	0.500584	1.51064
1.00106	1.50159	1.2252	2.72679	1.00909	0.500532	1.50962
1.00095	1.50142	1.22369	2.72511	1.00821	0.500474	1.50868
1.00082	1.50124	1.22236	2.72359	1.00742	0.500412	1.50784
1.0007	1.50104	1.22122	2.72226	1.00673	0.500348	1.50708
1.00057	1.50085	1.22027	2.72112	1.00615	0.500283	1.50643
1.00044	1.50066	1.21952	2.72017	1.00567	0.500219	1.50589
1.00031	1.50047	1.21895	2.71942	1.0053	0.500157	1.50545
1.00019	1.50029	1.21857	2.71886	1.00503	0.500097	1.50513
1.00008	1.50012	1.21837	2.71849	1.00487	0.50004	1.50491
0.999972	1.49996	1.21833	2.71829	1.00481	0.499986	1.50479
0.99987	1.49981	1.21845	2.71825	1.00485	0.499935	1.50479
0.999773	1.49966	1.21872	2.71838	1.00499	0.499887	1.50488
0.99968	1.49952	1.21913	2.71865	1.00522	0.49984	1.50506
0.999591	1.49939	1.21967	2.71906	1.00554	0.499796	1.50534
0.999504	1.49926	1.22035	2.71961	1.00595	0.499752	1.50571
0.999419	1.49913	1.22116	2.72029	1.00645	0.499709	1.50615
0.999336	1.499	1.2221	2.7211	1.00701	0.499668	1.50668
0.999255	1.49888	1.22315	2.72204	1.00765	0.499627	1.50728
0.999177	1.49877	1.22433	2.7231	1.00836	0.499588	1.50795
0.999104	1.49866	1.22562	2.72428	1.00912	0.499552	1.50868
0.999037	1.49856	1.22702	2.72557	1.00994	0.499519	1.50946
0.99898	1.49847	1.22851	2.72698	1.0108	0.49949	1.51029
0.998933	1.4984	1.23007	2.72847	1.01169	0.499466	1.51116
0.998899	1.49835	1.2317	2.73005	1.01261	0.49945	1.51206
0.99888	1.49832	1.23337	2.73169	1.01354	0.49944	1.51298
0.998877	1.49832	1.23505	2.73337	1.01446	0.499439	1.5139
0.998892	1.49834	1.23673	2.73507	1.01538	0.499446	1.51482
0.998925	1.49839	1.23837	2.73676	1.01627	0.499462	1.51573
0.998975	1.49846	1.23995	2.73841	1.01712	0.499487	1.5166
0.999042	1.49856	1.24144	2.74	1.01792	0.499521	1.51744
0.999124	1.49869	1.24282	2.7415	1.01865	0.499562	1.51822
0.999221	1.49883	1.24406	2.74289	1.01932	0.49961	1.51893
0.999329	1.49899	1.24515	2.74414	1.0199	0.499665	1.51957
0.999447	1.49917	1.24607	2.74524	1.0204	0.499724	1.52012
0.999572	1.49936	1.24681	2.74616	1.0208	0.499786	1.52059
0.999701	1.49955	1.24735	2.7469	1.02111	0.499851	1.52096
0.999832	1.49975	1.2477	2.74745	1.02132	0.499916	1.52123
0.99996	1.49994	1.24786	2.7478	1.02143	0.49998	1.52141
1.00008	1.50013	1.24782	2.74795	1.02145	0.500042	1.52149
1.0002	1.5003	1.24761	2.74791	1.02138	0.500099	1.52148
1.0003	1.50045	1.24723	2.74768	1.02124	0.50015	1.52139
1.00039	1.50058	1.24672	2.7473	1.02103	0.500193	1.52122
1.00045	1.50068	1.24608	2.74677	1.02076	0.500227	1.52099
1.0005	1.50076	1.24536	2.74612	1.02045	0.500252	1.5207
1.00053	1.5008	1.24458	2.74538	1.0201	0.500266	1.52037
1.00054	1.50081	1.24377	2.74458	1.01973	0.50027	1.52
1.00053	1.5008	1.24296	2.74376	1.01935	0.500265	1.51961
1.00051	1.50076	1.24218	2.74294	1.01896	0.500253	1.51921
1.00047	1.5007	1.24145	2.74215	1.01858	0.500234	1.51881
1.00042	1.50063	1.24079	2.74142	1.01821	0.50021	1.51842
1.00037	1.50056	1.24019	2.74075	1.01785	0.500185	1.51804
1.00032	1.50048	1.23967	2.74015	1.01751	0.50016	1.51767
1.00027	1.50041	1.23923	2.73964	1.01719	0.500136	1.51732
1.00023	1.50035	1.23885	2.7392	1.01688	0.500116	1.517
1.0002	1.5003	1.23853	2.73883	1.01659	0.500101	1.51669
1.00018	1.50027	1.23824	2.73852	1.0163	0.500091	1.51639
1.00017	1.50026	1.23798	2.73824	1.01601	0.500087	1.5161
1.00018	1.50027	1.23772	2.73799	1.01572	0.50009	1.51581
1.0002	1.5003	1.23743	2.73773	1.01541	0.5001	1.51551
1.00023	1.50035	1.23711	2.73746	1.01508	0.500116	1.5152
1.00028	1.50042	1.23673	2.73715	1.01473	0.500139	1.51487
1.00033	1.5005	1.23628	2.73678	1.01434	0.500167	1.51451
1.0004	1.5006	1.23573	2.73633	1.01392	0.500199	1.51412
1.00047	1.5007	1.23508	2.73578	1.01346	0.500235	1.51369
1.00054	1.50081	1.23432	2.73514	1.01295	0.500271	1.51323
1.00062	1.50092	1.23345	2.73437	1.01241	0.500308	1.51272
1.00068	1.50102	1.23248	2.7335	1.01184	0.500341	1.51218
1.00074	1.50111	1.23141	2.73252	1.01124	0.500369	1.51161
1.00078	1.50117	1.23027	2.73144	1.01062	0.500389	1.51101
1.0008	1.5012	1.22909	2.73028	1.00999	0.5004	1.51039
1.0008	1.5012	1.22788	2.72908	1.00936	0.500399	1.50976
1.00078	1.50116	1.2267	2.72786	1.00874	0.500388	1.50913
1.00073	1.50109	1.22557	2.72666	1.00815	0.500365	1.50851
1.00066	1.50099	1.22452	2.72551	1.00759	0.500331	1.50793
1.00058	1.50087	1.22359	2.72445	1.00709	0.500289	1.50737
1.00048	1.50072	1.22279	2.72351	1.00663	0.50024	1.50687
1.00038	1.50056	1.22215	2.72271	1.00623	0.500188	1.50642
1.00027	1.50041	1.22167	2.72207	1.0059	0.500136	1.50603
1.00017	1.50026	1.22133	2.72159	1.00562	0.500087	1.50571
1.00009	1.50013	1.22114	2.72127	1.00541	0.500044	1.50545
1.00002	1.50003	1.22106	2.72109	1.00524	0.50001	1.50525
0.999971	1.49996	1.22107	2.72102	1.00513	0.499986	1.50512
0.999941	1.49991	1.22114	2.72105	1.00506	0.499971	1.50503
0.999928	1.49989	1.22124	2.72113	1.00502	0.499964	1.50499
0.999926	1.49989	1.22135	2.72124	1.00502	0.499963	1.50498
0.999931	1.4999	1.22146	2.72135	1.00504	0.499966	1.50501
0.999936	1.4999	1.22155	2.72146	1.00509	0.499968	1.50506
0.999934	1.4999	1.22165	2.72155	1.00516	0.499967	1.50513
0.999922	1.49988	1.22176	2.72164	1.00526	0.499961	1.50522
0.999897	1.49985	1.22189	2.72174	1.00538	0.499948	1.50532
0.999857	1.49979	1.22207	2.72186	1.00552	0.499928	1.50545
0.999803	1.4997	1.22233	2.72203	1.0057	0.499901	1.5056
0.999737	1.49961	1.22267	2.72228	1.00592	0.499868	1.50578
0.999662	1.49949	1.22312	2.72261	1.00617	0.499831	1.506
0.999581	1.49937	1.22369	2.72306	1.00647	0.499791	1.50626
0.9995	1.49925	1.22438	2.72363	1.0068	0.49975	1.50655
0.999423	1.49913	1.22519	2.72432	1.00718	0.499711	1.50689
0.999354	1.49903	1.22611	2.72514	1.0076	0.499677	1.50727
0.999297	1.49895	1.22712	2.72607	1.00804	0.499649	1.50769
0.999258	1.49889	1.22821	2.7271	1.00851	0.499629	1.50814
0.999238	1.49886	1.22934	2.7282	1.009	0.499619	1.50862
0.999239	1.49886	1.23049	2.72934	1.0095	0.49962	1.50912
0.99926	1.49889	1.23161	2.73051	1.01	0.49963	1.50963
0.999299	1.49895	1.2327	2.73165	1.01049	0.49965	1.51014
0.999352	1.49903	1.23371	2.73274	1.01097	0.499676	1.51065
0.999413	1.49912	1.23464	2.73376	1.01144	0.499707	1.51115
0.999478	1.49922	1.23547	2.73469	1.01189	0.499739	1.51162
0.99954	1.49931	1.23621	2.73552	1.01231	0.49977	1.51208
0.999594	1.49939	1.23686	2.73625	1.01271	0.499797	1.5125
0.999639	1.49946	1.23743	2.73689	1.01308	0.499819	1.5129
0.999672	1.49951	1.23794	2.73745	1.01343	0.499836	1.51326
0.999692	1.49954	1.23842	2.73796	1.01376	0.499846	1.5136
0.999703	1.49955	1.23887	2.73843	1.01406	0.499851	1.51391
0.999705	1.49956	1.23932	2.73887	1.01435	0.499852	1.51421
0.999702	1.49955	1.23976	2.73931	1.01463	0.499851	1.51448
0.999697	1.49955	1.24021	2.73976	1.01489	0.499849	1.51474
0.999694	1.49954	1.24067	2.74021	1.01514	0.499847	1.51498
0.999696	1.49954	1.24113	2.74067	1.01537	0.499848	1.51521
0.999704	1.49956	1.24158	2.74113	1.01558	0.499852	1.51543
0.99972	1.49958	1.24201	2.74159	1.01577	0.49986	1.51563
0.999745	1.49962	1.24241	2.74203	1.01593	0.499873	1.51581
0.99978	1.49967	1.24277	2.74244	1.01607	0.49989	1.51596
0.999822	1.49973	1.24307	2.74281	1.01618	0.499911	1.51609
0.999872	1.49981	1.2433	2.74311	1.01625	0.499936	1.51618
0.999926	1.49989	1.24346	2.74334	1.01628	0.499963	1.51625
0.999983	1.49997	1.24352	2.7435	1.01628	0.499992	1.51627
1.00004	1.50006	1.24351	2.74357	1.01624	0.50002	1.51626
1.0001	1.50014	1.2434	2.74355	1.01616	0.500048	1.51621
1.00015	1.50022	1.24322	2.74344	1.01604	0.500074	1.51612
1.00019	1.50029	1.24296	2.74325	1.0159	0.500097	1.516
1.00023	1.50035	1.24264	2.74299	1.01572	0.500116	1.51584
1.00026	1.5004	1.24227	2.74267	1.01552	0.500132	1.51566
1.00029	1.50043	1.24185	2.74229	1.01531	0.500144	1.51545
1.0003	1.50045	1.24141	2.74186	1.01508	0.500152	1.51523
1.00031	1.50047	1.24095	2.74141	1.01484	0.500156	1.51499
1.00031	1.50047	1.24048	2.74095	1.0146	0.500156	1.51475
1.00031	1.50046	1.24001	2.74047	1.01436	0.500154	1.51452
1.0003	1.50045	1.23955	2.74	1.01413	0.50015	1.51428
1.00029	1.50043	1.23911	2.73954	1.01392	0.500144	1.51406
1.00027	1.50041	1.23869	2.7391	1.01372	0.500137	1.51385
1.00026	1.50039	1.23829	2.73868	1.01354	0.500129	1.51367
1.00024	1.50036	1.23791	2.73828	1.01339	0.500121	1.51351
1.00022	1.50034	1.23756	2.7379	1.01326	0.500112	1.51337
1.0002	1.50031	1.23724	2.73755	1.01316	0.500102	1.51327
1.00018	1.50027	1.23695	2.73722	1.0131	0.50009	1.51319
1.00015	1.50023	1.2367	2.73693	1.01308	0.500076	1.51315
1.00012	1.50018	1.2365	2.73667	1.01309	0.500059	1.51315
1.00008	1.50011	1.23635	2.73647	1.01315	0.500038	1.51319
1.00003	1.50004	1.23627	2.73631	1.01326	0.500014	1.51327
0.999974	1.49996	1.23627	2.73623	1.01341	0.499987	1.5134
0.999912	1.49987	1.23635	2.73622	1.01362	0.499956	1.51357
0.999844	1.49977	1.23653	2.7363	1.01388	0.499922	1.5138
0.999771	1.49966	1.23682	2.73648	1.0142	0.499885	1.51409
0.999693	1.49954	1.23722	2.73676	1.01458	0.499847	1.51443
0.999613	1.49942	1.23774	2.73716	1.01503	0.499807	1.51484
0.999531	1.4993	1.23838	2.73768	1.01554	0.499766	1.51531
0.999448	1.49917	1.23915	2.73832	1.01612	0.499724	1.51584
0.999365	1.49905	1.24004	2.73908	1.01676	0.499683	1.51645
0.999282	1.49892	1.24105	2.73997	1.01747	0.499641	1.51711
0.999201	1.4988	1.24219	2.74099	1.01824	0.4996	1.51785
0.999121	1.49868	1.24345	2.74213	1.01908	0.499561	1.51864
0.999045	1.49857	1.24482	2.74339	1.01997	0.499522	1.51949
0.998972	1.49846	1.24631	2.74477	1.02091	0.499486	1.5204
0.998903	1.49835	1.24791	2.74626	1.0219	0.499452	1.52136
0.998841	1.49826	1.2496	2.74786	1.02294	0.49942	1.52236
0.998785	1.49818	1.25138	2.74956	1.02401	0.499393	1.5234
0.998739	1.49811	1.25324	2.75135	1.02511	0.499369	1.52448
0.998703	1.49805	1.25516	2.75321	1.02622	0.499351	1.52557
0.998679	1.49802	1.25712	2.75514	1.02735	0.499339	1.52669
0.998669	1.498	1.25912	2.75712	1.02847	0.499334	1.5278
0.998674	1.49801	1.26111	2.75912	1.02957	0.499337	1.52891
0.998697	1.49805	1.26308	2.76113	1.03065	0.499349	1.53
0.998739	1.49811	1.26501	2.76312	1.03169	0.499369	1.53106
0.998801	1.4982	1.26686	2.76506	1.03267	0.4994	1.53207
0.998882	1.49832	1.2686	2.76693	1.03359	0.499441	1.53303
0.998984	1.49848	1.2702	2.76868	1.03442	0.499492	1.53392
0.999105	1.49866	1.27164	2.7703	1.03517	0.499552	1.53472
0.999242	1.49886	1.27288	2.77175	1.03581	0.499621	1.53543
0.999391	1.49909	1.27391	2.773	1.03634	0.499696	1.53604
0.999549	1.49932	1.27471	2.77403	1.03676	0.499775	1.53653
0.999712	1.49957	1.27526	2.77483	1.03705	0.499856	1.53691
0.999874	1.49981	1.27557	2.77538	1.03722	0.499937	1.53715
1.00003	1.50005	1.27564	2.77569	1.03726	0.500015	1.53728
1.00018	1.50027	1.27548	2.77575	1.03718	0.50009	1.53727
1.00032	1.50048	1.27511	2.77558	1.03697	0.500159	1.53713
1.00044	1.50067	1.27454	2.7752	1.03665	0.500222	1.53687
1.00056	1.50084	1.27378	2.77462	1.03622	0.500279	1.5365
1.00066	1.50099	1.27287	2.77386	1.03568	0.50033	1.53601
1.00075	1.50113	1.27181	2.77294	1.03503	0.500377	1.53541
1.00084	1.50126	1.27061	2.77187	1.0343	0.50042	1.53472
1.00092	1.50138	1.26929	2.77067	1.03347	0.50046	1.53393
1.001	1.50149	1.26785	2.76934	1.03256	0.500498	1.53306
1.00107	1.5016	1.2663	2.76791	1.03159	0.500535	1.53212
1.00114	1.50171	1.26464	2.76635	1.03054	0.50057	1.53111
1.00121	1.50181	1.26288	2.76469	1.02943	0.500604	1.53004
1.00127	1.50191	1.26102	2.76293	1.02828	0.500635	1.52891
1.00133	1.50199	1.25907	2.76106	1.02708	0.500663	1.52774
1.00137	1.50206	1.25704	2.7591	1.02584	0.500686	1.52653
1.00141	1.50211	1.25496	2.75707	1.02459	0.500704	1.52529
1.00143	1.50214	1.25282	2.75497	1.02332	0.500714	1.52404
1.00143	1.50215	1.25067	2.75282	1.02206	0.500717	1.52278
1.00142	1.50213	1.24853	2.75066	1.02081	0.50071	1.52152
1.00139	1.50208	1.24642	2.7485	1.01958	0.500695	1.52028
1.00134	1.50201	1.24437	2.74638	1.0184	0.500671	1.51907
1.00128	1.50192	1.2424	2.74431	1.01726	0.500639	1.5179
1.0012	1.5018	1.24054	2.74234	1.01618	0.500599	1.51678
1.00111	1.50166	1.23881	2.74047	1.01518	0.500554	1.51573
1.00101	1.50151	1.23722	2.73873	1.01425	0.500504	1.51476
1.0009	1.50135	1.23578	2.73713	1.01342	0.500451	1.51387
1.00079	1.50119	1.23451	2.7357	1.01267	0.500395	1.51307
1.00068	1.50101	1.23341	2.73443	1.01203	0.500338	1.51236
1.00056	1.50084	1.23248	2.73332	1.01148	0.500281	1.51176
1.00045	1.50067	1.23173	2.7324	1.01104	0.500223	1.51127
1.00033	1.5005	1.23114	2.73164	1.01071	0.500167	1.51087
1.00022	1.50033	1.23072	2.73106	1.01047	0.500111	1.51058
1.00011	1.50017	1.23047	2.73064	1.01034	0.500056	1.51039
1.00001	1.50001	1.23039	2.7304	1.0103	0.500004	1.5103
0.999906	1.49986	1.23045	2.73031	1.01036	0.499953	1.51031
0.999811	1.49972	1.23066	2.73038	1.0105	0.499905	1.51041
0.999722	1.49958	1.23102	2.7306	1.01073	0.499861	1.51059
0.999641	1.49946	1.23149	2.73096	1.01103	0.499821	1.51085
0.99957	1.49935	1.23209	2.73144	1.0114	0.499785	1.51119
0.999508	1.49926	1.23278	2.73204	1.01184	0.499754	1.51159
0.999457	1.49919	1.23356	2.73274	1.01232	0.499729	1.51205
0.999417	1.49913	1.23441	2.73353	1.01286	0.499708	1.51257
0.999387	1.49908	1.2353	2.73438	1.01343	0.499694	1.51312
0.999367	1.49905	1.23624	2.73529	1.01404	0.499684	1.51372
0.999356	1.49903	1.2372	2.73623	1.01467	0.499678	1.51435
0.999351	1.49903	1.23817	2.73719	1.01532	0.499675	1.515
0.99935	1.49903	1.23914	2.73817	1.01599	0.499675	1.51566
0.999352	1.49903	1.24011	2.73914	1.01666	0.499676	1.51634
0.999355	1.49903	1.24108	2.74012	1.01735	0.499678	1.51703
0.999358	1.49904	1.24205	2.74108	1.01804	0.499679	1.51772
0.999359	1.49904	1.24301	2.74205	1.01873	0.499679	1.51841
0.999358	1.49904	1.24397	2.74301	1.01943	0.499679	1.5191
0.999356	1.49903	1.24494	2.74397	1.02012	0.499678	1.5198
0.999353	1.49903	1.24591	2.74493	1.02081	0.499676	1.52048
0.99935	1.49902	1.24688	2.7459	1.02149	0.499675	1.52117
0.999349	1.49902	1.24786	2.74688	1.02217	0.499675	1.52185
0.999351	1.49903	1.24883	2.74786	1.02284	0.499676	1.52252
0.999358	1.49904	1.2498	2.74884	1.0235	0.499679	1.52318
0.999369	1.49905	1.25076	2.74981	1.02415	0.499685	1.52383
0.999385	1.49908	1.25169	2.75077	1.02478	0.499693	1.52447
0.999407	1.49911	1.2526	2.75171	1.02539	0.499703	1.52509
0.999432	1.49915	1.25347	2.75262	1.02599	0.499716	1.5257
0.999461	1.49919	1.2543	2.75349	1.02656	0.49973	1.52629
0.999491	1.49924	1.25509	2.75432	1.02711	0.499746	1.52685
0.999523	1.49928	1.25583	2.75511	1.02763	0.499761	1.52739
0.999553	1.49933	1.25652	2.75585	1.02813	0.499777	1.52791
0.999583	1.49937	1.25717	2.75654	1.0286	0.499791	1.52839
0.99961	1.49941	1.25777	2.75719	1.02904	0.499805	1.52885
0.999635	1.49945	1.25834	2.75779	1.02946	0.499817	1.52928
0.999657	1.49949	1.25887	2.75835	1.02985	0.499829	1.52968
